"area_id","room_id","vnum","name","description","sector_type","room_flags","0_to_room","0_exit_info","0_key","0_keyword","1_to_room","1_exit_info","1_key","1_keyword","2_to_room","2_exit_info","2_key","2_keyword","3_to_room","3_exit_info","3_key","3_keyword","4_to_room","4_exit_info","4_key","4_keyword","5_to_room","5_exit_info","5_key","5_keyword","cabal","owner"
"52","4054","9324","A house in the southern quarter","ROOMDESC
","7","0","9323","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4055","9325","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","0","0","0",,"0","0","0",,"9326","0","0",,"9322","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4056","9326","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9325","0","0",,"0","0","0",,"9327","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4057","9327","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9326","0","0",,"0","0","0",,"9328","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4058","9328","On a well trodden path","ROOMDESC
","14","0","9327","0","0",,"0","0","0",,"9329","3","0","door","9323","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4059","9329","A house in the southern quarter","ROOMDESC
","7","0","9328","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4060","9330","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","0","0","0",,"9307","0","0",,"9331","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4061","9331","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9330","0","0",,"9308","0","0",,"9332","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4062","9332","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9331","0","0",,"9309","0","0",,"9333","0","0",,"9338","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4063","9333","Before the herbalist's shop","ROOMDESC
","14","0","9332","0","0",,"9310","0","0",,"9334","0","0",,"0","1","0","door","0","0","0",,"0","0","0",,"0",
"52","4064","9334","Before the Incense shop","ROOMDESC
","14","0","9333","0","0",,"9311","0","0",,"9335","0","0",,"0","1","0","door","0","0","0",,"0","0","0",,"0",
"52","4065","9335","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9334","0","0",,"9312","0","0",,"9336","3","0","door","9339","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4066","9336","A house in the southern quarter","ROOMDESC
","7","0","9335","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4067","9337","A house in the northern quarter","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9338","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4068","9338","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9337","3","0","door","9332","0","0",,"0","0","0",,"9342","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4069","9339","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","0","0","0",,"9335","0","0",,"9340","3","0","door","9345","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4070","9340","A house in the southern quarter","ROOMDESC
","7","0","9339","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4071","9341","A house in the northern quarter","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9342","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4072","9342","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9341","3","0","door","9338","0","0",,"9343","0","0",,"9348","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4073","9343","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9342","0","0",,"0","0","0",,"9344","0","0",,"9349","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4074","9344","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9343","0","0",,"0","0","0",,"9345","0","0",,"9350","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4075","9345","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9344","0","0",,"9339","0","0",,"9346","3","0","door","9351","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4076","9346","A house in the southern quarter","ROOMDESC
","7","0","9345","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4077","9347","A house in the northern quarter","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9348","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4078","9348","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9347","3","0","door","9342","0","0",,"9349","0","0",,"9354","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4079","9349","Nortern quarter of Sanihar il Dur","ROOMDESC
","14","0","9348","0","0",,"9343","0","0",,"9350","0","0",,"9355","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4080","9350","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9349","0","0",,"9344","0","0",,"9351","0","0",,"9356","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4081","9351","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9350","0","0",,"9345","0","0",,"9352","0","0",,"9357","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4082","9352","Begining of a ragged old path","ROOMDESC
","14","0","9351","0","0",,"0","0","0",,"9396","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4083","9353","A house in the northern quarter","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9354","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4084","9354","A path around the Prophecy Stone","ROOMDESC
","14","0","9353","3","0",,"9348","0","0",,"9355","0","0",,"9360","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4085","9355","Eastern face of the Prophecy Stone","ROOMDESC
","11","0","9354","0","0",,"9349","0","0",,"9356","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4086","9356","The path around the Prophecy Stone","ROOMDESC
","11","0","9355","0","0",,"9350","0","0",,"9357","0","0",,"9361","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4087","9357","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9356","0","0",,"9351","0","0",,"9358","3","0","door","9362","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4088","9358","A house in the southern quarter","ROOMDESC
","7","0","9357","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4089","9359","A house facing the Prophecy Stone","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9360","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4090","9360","Northern face of the Prophecy Stone","ROOMDESC
","11","0","9359","3","0","door","9354","0","0",,"0","0","0",,"9365","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4091","9361","Southern face of the Prophecy Stone","ROOMDESC
","11","0","0","0","0",,"9356","0","0",,"9362","0","0",,"9367","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4092","9362","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9361","0","0",,"9357","0","0",,"9363","3","0","door","9368","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4093","9363","A house in the southern quarter","ROOMDESC
","7","0","9362","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4094","9364","A house in the northern quarter","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9365","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4095","9365","The path around the Prophecy Stone","ROOMDESC
","11","0","9364","3","0","door","9360","0","0",,"9366","0","0",,"9371","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4096","9366","Western face of the Prophecy Stone","ROOMDESC
","11","0","9365","0","0",,"0","0","0",,"9367","0","0",,"9372","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4097","9367","The path around the Prophecy Stone","ROOMDESC
","11","0","9366","0","0",,"9361","0","0",,"9368","0","0",,"9373","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4098","9368","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9367","0","0",,"9362","0","0",,"9369","3","0","door","9374","3","0","door","0","0","0",,"0","0","0",,"0",
"52","4099","9369","A house in the southern quarter","ROOMDESC
","7","0","9368","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4100","9370","A house in the northern quarter","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9371","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4101","9371","Northern quarter of Sanihar il Dur","ROOMDESC
","14","0","9370","3","0","door","9365","0","0",,"9372","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4102","9372","A cobbled path leading away from the Prophecy Stone","ROOMDESC
","14","0","9371","0","0",,"9366","0","0",,"9373","0","0",,"9376","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4103","9373","Southern quarter of Sanihar il Dur","ROOMDESC
","14","0","9372","0","0",,"9367","0","0",,"9374","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4104","9374","The village barracks","ROOMDESC
","7","0","9373","3","0","door","9368","3","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4105","9375","Guard Captain's office","ROOMDESC
","7","0","9376","3","0","heavy wooden door","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4106","9376","A cobbled path","ROOMDESC
","14","0","0","0","0",,"9372","0","0",,"9375","3","0","heavy wooden door","9377","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4107","9377","A cobbled path","ROOMDESC
","14","0","0","0","0",,"9376","0","0",,"0","0","0",,"9378","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4108","9378","A cobbled path","ROOMDESC
","14","0","0","0","0",,"9377","0","0",,"0","0","0",,"9379","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4109","9379","A cobbled path","ROOMDESC
","14","0","9380","1","0","door","9378","0","0",,"9300","1","0","door","9381","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4110","9380","The village armory","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9379","1","0","door","0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4111","9381","A turn in the cobbled path","ROOMDESC
","14","0","9382","0","0",,"9379","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4112","9382","A cobbled path","ROOMDESC
","14","0","9383","0","0",,"0","0","0",,"9381","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4113","9383","At the temple steps","ROOMDESC
","14","0","9384","0","0",,"0","0","0",,"9382","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4114","9384","Within the Temple of Dur","ROOMDESC
","7","0","9389","0","0",,"9385","0","0",,"9383","0","0",,"9392","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4115","9385","Within the Temple of Dur","ROOMDESC
","7","0","9387","0","0",,"0","0","0",,"0","0","0",,"9384","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4116","9386","A dark alcove within the cavern","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"0","0","0",,"9387","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4117","9387","Within the Temple of Dur","ROOMDESC
","7","0","9388","0","0",,"9386","0","0",,"9385","0","0",,"9389","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4118","9388","Within the Temple of Dur","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9387","0","0",,"9390","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4119","9389","Within the Temple of Dur","ROOMDESC
","7","0","9390","0","0",,"9387","0","0",,"9384","0","0",,"9393","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4120","9390","Steps leading to the massive altar","ROOMDESC
","7","0","9391","0","0",,"9388","0","0",,"9389","0","0",,"9394","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4121","9391","Altar to Dur","ROOMDESC
","7","0","0","0","0",,"0","0","0",,"9390","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4122","9392","Within the Temple of Dur","ROOMDESC
","7","0","9393","0","0",,"9384","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4123","9393","Within the Temple of Dur","ROOMDESC
","7","0","9394","0","0",,"9389","0","0",,"9392","0","0",,"9395","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4124","9394","Within the Temple of Dur","ROOMDESC
","7","0","0","0","0",,"9390","0","0",,"9393","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4125","9395","The temple executioner's alcove","ROOMDESC
","7","0","0","0","0",,"9393","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"52","4126","9396","A ragged old trail","ROOMDESC
","14","0","9352","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4127","10000","An abandoned shack","A wind fragrant with the round, gassy smell of human decadence shakes this
little one-room shack.  The shambling home sways on the tall, rotten stilts
that hold it up above the waterline.  The wood is warped with damp.  Each
board bulges away from its neighbor to leave gaping holes in the wall and
floor.  Though the sprawling decay does not in any way distinguish this shack
from any other in the village, it is clear that none have lived here for some
time.  Shards of glass and broken pottery cover the floor.  The thresholds to
the south and east hang empty, the doors long since stolen.  The one tiny
window in the northern wall hangs open, ringed with jagged teeth of broken
glass.  A slick layer of mold still clings to the floor from the last time
the waters rose to flood level and soaked the small house.  No foot has left
a mark in the filth nor hand moved to clear the clutter in many years.
","7","8","0","0","0",,"10009","0","0",,"10001","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4128","10001","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  Southward lies the
relative shelter of another sprawling shack, while the home to the north
looks dark and uninhabited.
","14","0","10000","0","0",,"0","0","0",,"10002","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4129","10002","A sprawling shack","Larger than most homes in the village, this shack, though easily as
decrepit as the others, is blessed with two rooms rather than one and
actually contains some meager furnishings.  Three tables with mismatched
chairs fill the room, each heavy with empty mugs and the remnants of a card
game.  The floor is smooth and relatively clean, kept from mold and rot by
the frequent passage of feet in and out of this shack.  A crude tapestry
hangs on the southern wall, to cover the gaping, glassless window.  Though
the room is dirty and infested with the smell of decay, there is something
prosperous and busy about it.  To the west lies a smaller room, from which
you can hear the faint clinking of gold being counted.  In every other
direction, a roughly cut doorway allows access to the outside world.
","7","8","10001","0","0",,"10010","0","0",,"10004","0","0",,"10003","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4130","10003","The back room","Smaller than the adjacent room, the tiny office is nearly filled with a
large wooden desk and the small, lice-infested cot next to it.  The desktop
is obscured beneath piles of papers, ledger books, and dirty trinkets and
charms of the most worthless variety.  Moth-eaten velvet bags, presumably
containing more of the same, fill the space beneath the desk.  A chair much
too large to suit the desk is placed behind it.  A curious black board hangs
on the northern wall, covered in an indecipherable scrawl.  Though as dirty
and unpleasant as any other room in the village, there is in this small
office the air of possession, the dirty sense of ownership to be found in a
rat's lair.
","7","8","0","0","0",,"10002","0","0",,"0","0","0",,"10007","3","0",,"0","0","0",,"10040","3","0","trapdoor","0",
"53","4131","10004","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the north and
south lie the relative shelter of another sprawling shack.
","14","0","10002","0","0",,"0","0","0",,"10005","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4132","10005","A decaying tavern","Reeking of stale beer and roasting sweetmeats, this sprawling shack seems
to be a place of drinking and merrymaking.  The warped floorboards bulge to
reveal the water beneath but hold your weight without complaint, seemingly
accustomed to the stamping burden of drunken dancing as well as fierce
brawls.  Broken chairs lie piled up in the corners while more functional ones
gather around four assorted tables.  Broken pottery and remnants of food have
been dropped to the floor but swept to the corners for the sake of
convenience.  There is no hour of day or night when this slovenly place does
not echo with raucous laughter or the grating screech of violence.
","7","8","10004","0","0",,"10011","0","0",,"0","0","0",,"10006","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4133","10006","The kitchen","A rough stone hearth on the northern wall serves as the oven, though no
fire burns in it now.  A small chopping block still bloody with butchered
beef bears a meal of cheeses and sweetmeats to be served to the waiting
patrons.  The cabinets are mostly bare save for a few stale rinds of bread
and the salted hams and sides of beef hanging in the meat closet.  Insects
buzz lazily about the room and the scurrying footfalls of rats reach your
ears.  If the drunken patrons of the tavern could see the conditions in this
kitchen, perhaps they might lose their appetite for their meal.  Then again,
perhaps not.
","7","8","0","0","0",,"10005","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"10042","0","0",,"0",
"53","4134","10007","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the east and
west lie the relative shelter of another sprawling shack.
","14","0","0","0","0",,"10003","3","0",,"0","0","0",,"10008","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4135","10008","A greasy little shack","The air here is rife with the scent of food, that long eaten and that
freshly served.  The lingering memory of every kind of gustatory indulgence
can be traced here; scents sweet and salty, meats and fruits and buttery
breads.  The four walls are closely set, the scant floorspace taken up with a
dining table and a single chair.  Bones litter the floor and sauces of every
variety stain the walls as well as the table.  Grease dripped from roasted
meats makes passage through the shack somewhat slippery.  It is odd to find
such evidence of gluttony in a home so poor and so ill-tended.  The warped
wooden boards in the wall let in the elements and the floor creaks with age.
Whoever inhabits this home has a very peculiar set of priorities.
","7","8","0","0","0",,"10007","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"10037","0","0",,"0",
"53","4136","10009","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the east and
west lie the relative shelter of other sprawling shacks.
","14","0","0","0","0",,"10012","0","0",,"0","0","0",,"10000","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4137","10010","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the east and
west lie the relative shelter of other sprawling shacks.
","14","0","0","0","0",,"10014","0","0",,"0","0","0",,"10002","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4138","10011","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the east and
west lie the relative shelter of another sprawling shack.
","14","0","0","0","0",,"10015","0","0",,"0","0","0",,"10005","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4139","10012","A blood-stained room","The details of the room are at first lost on you, overwhelmed by the smell
and sight of carnage that drips from the walls and gathers in pools on the
floor.  Handprints in bright red claw the warped floorboards and trail off
helplessly to the corner of the room.  The sparse furniture seems
incongruously mundane in such a spectacularly bloody room.  A simple redwood
table with matching chairs would be perfectly at place in a sun-lit kitchen
or homely family room if not for the light sprinkling of blood dotting the
tabletop.  A threadbare rug on the floor was once white but now stained
maroon.  Strangely not all the stains are fresh.  Though the floor is wet
with newly shed blood, there are also old brown marks in amorphous
configurations.  Scuffs from past fights are carved into the walls,
accompanied by stains scrubbed but not erased.  A guttural moan rises to fill
the room and you shudder, uncertain if the sound comes from your throat or
another or simply arises from the faint wind slipping through the rotten
walls.
","7","8","0","0","0",,"10016","0","0",,"10013","0","0",,"10009","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4140","10013","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the north and
south lie the relative shelter of other sprawling shacks.
","14","0","10012","0","0",,"0","0","0",,"10014","0","0",,"0","0","0",,"0","0","0",,"10059","0","0",,"0",
"53","4141","10014","A torch-lit room","No daylight reaches this large room.  The windows are covered by thick
tapestries and the holes in the wall and floorboards are plugged with mud and
moss.  In the flickering light of scattered torches the place seems exotic
and faintly threatening.  Shapes and shadows appear and disappear, dancing on
the edges of your perception.  Heavy animal pelts hang on every wall, though
from what animal they were taken you could not say.  The musk of wild
animals, however, clings to the room.  A shelf on the western wall contains
row upon row of jars and earthenware filled with mysterious concoctions.  A
large seat stands against the southern wall, made of earth and bone, looking
rather like a throne.  A throaty hum of prayer or curse fills the room,
coming from no particular direction.
","7","8","10013","0","0",,"10017","3","0","curtain","0","0","0",,"10010","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4142","10015","A filthy shack","The stench of dirt, rot, and human waste rises from every corner of this
tiny room to assault your nostrils.  The air is thick with filth and heavy
with a sense of sadness and lethargy.  Neither floor nor walls nor the tiny
window to the south have been washed in many years.  A layer of dust and
rubbish covers the floor, interrupted only by a line of tiny, childlike
footprints that tiptoe from the door into the next room to the bed against
the southern wall.  No other furniture remains besides the bed, though
markings on the floor and wall seem to indicate that this was once a
relatively well-furnished room.  The wood is wet and rotten and will soon
give way, depositing the unfortunate inhabitants of this home into the
malarial swamp below.
","7","8","0","0","0",,"10018","0","0",,"0","0","0",,"10011","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4143","10016","A small bedroom","The room is remarkably small, too tiny to serve as anything except perhaps
a child's bedroom.  Yet what a morbid place to keep a child.  No bed but a
small pile of moss in one corner.  No light to chase a way the terrors of a
child's fancy.  Only the makeshift bed and a large iron ring in the western
wall, the sort used to chain animals in a menagerie or prisoners in a
dungeon.  Dark brown and maroon blotches stain both floor and walls, the
indelible legacy of some poor victim's blood shed.
","7","8","0","0","0",,"10019","0","0",,"0","0","0",,"10012","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4144","10017","A dark altar","The shadow-dancing darkness encroaches upon you, pressing the meagre glow
of your light into an ever-smaller circle of illumination.  The only source
of light in the room is a circle of flickering candles surrounding a pile of
bone and animal pelts standing in the center of the room.  The room is humid
with a strange, heavy scent, an exotic mix of animal blood and the sweaty
smell of human desperation.  A hairy touch upon the nape of your neck draws
your eyes toward the ceiling.  Rope-suspended figurines dangle from a roof
lost in smoky shadows, most carved in human shapes.
","7","8","0","0","0",,"10020","0","0",,"0","0","0",,"10014","3","0","curtain","0","0","0",,"0","0","0",,"0",
"53","4145","10018","A filthy shack","The stench of dirt, rot, and human waste rises from every corner of this
tiny room to assault your nostrils.  The air is thick with filth and heavy
with a sense of sadness and lethargy.  Neither floor nor walls nor the tiny
window to the south have been washed in many years.  A layer of dust and
rubbish covers the floor, interrupted only by a line of tiny, childlike
footprints.  Two tiny piles of grass and dirt lying in the eastern corner
might serve as beds, yet the thought of people actually inhabiting this hole
is disturbing to even the hardiest of souls.
","7","8","0","0","0",,"10021","0","0",,"0","0","0",,"10015","0","0",,"0","0","0",,"0","0","0",,"0",
"53","4146","10019","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the east and
west lies the relative shelter of other sprawling shacks.
","14","0","0","0","0",,"10022","0","0",,"0","0","0",,"10016","0","0",,"0","0","0",,"10072","0","0",,"0",
"53","4147","10020","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the east and
west lies the relative shelter of other sprawling shacks.
","14","0","0","0","0",,"10024","0","0",,"0","0","0",,"10017","0","0",,"0","0","0",,"10074","0","0",,"0",
"53","4148","10021","A decaying footbridge","A narrow little rope bridge joins two adjacent shacks, its rotten boards
unevenly placed.  The faint breeze, lazy as it is, shakes you as you stand,
exciting a chorus of creaks from the old ropes.  The village has designed its
own peculiar architecture in order to survive the malarial waters below and
the incoming tide to the south.  Each ramshackle house is up on long, wobbly
stilts and passage between them gained by short bridges such as this one.
Though this design is clever enough and might have once encouraged a close-
knit society within the village, now each bridge is precariously rotten,
dripping with parasitic moss, the damp boards wormeaten.  To the east and
west lies the relative shelter of other sprawling shacks.
","14","0","0","0","0",,"10026","7","10024",,"0","0","0",,"10018","0","0",,"0","0","0",,"0","0","0",,"0",
